OrderID,OrderDate,CustomerID,ProductID,ManagerID,Quantity,UnitPrice,DiscountPct,Cost
O10759,2024-02-18,C1093,P1085,M107,3,468.76,0.0,296.93
O10759,2024-02-18,C1093,P1076,M107,4,744.22,0.05,577.83
O10760,2025-06-27,C1042,P1015,M104,4,166.7,0.0,124.13
O10761,2025-09-09,C1042,P1046,M105,4,524.2,0.05,379.79
O10761,2025-09-09,C1042,P1089,M105,1,882.9,0.05,493.48
O10762,2024-05-09,C1486,P1011,M104,5,397.62,0.15,302.19
O10762,2024-05-09,C1486,P1058,M104,1,532.56,0.1,282.73
O10762,2024-05-09,C1486,P1055,M104,5,859.34,0.2,513.31
O10763,2025-04-27,C1359,P1020,M100,2,237.51,0.05,143.06
O10763,2025-04-27,C1359,P1025,M100,3,442.97,0.05,282.02
O10764,2024-04-23,C1068,P1030,M107,4,880.41,0.15,515.96
O10764,2024-04-23,C1068,P1040,M107,3,853.91,0.2,433.2
O10764,2024-04-23,C1068,P1092,M107,1,398.05,0.2,225.22
O10764,2024-04-23,C1068,P1101,M107,4,607.55,0.1,436.31
O10765,2024-05-17,C1237,P1008,M103,3,155.43,0.0,88.61
O10765,2024-05-17,C1237,P1028,M103,1,47.44,0.2,37.76
O10765,2024-05-17,C1237,P1088,M103,5,325.17,0.2,173.02
O10766,2025-05-11,C1400,P1041,M101,4,255.14,0.05,147.24
O10766,2025-05-11,C1400,P1065,M101,3,246.83,0.0,168.96
O10766,2025-05-11,C1400,P1027,M101,2,437.19,0.2,295.54
O10766,2025-05-11,C1400,P1047,M101,2,941.13,0.2,490.43
O10767,2025-03-03,C1192,P1045,M102,2,387.34,0.05,258.36
O10767,2025-03-03,C1192,P1077,M102,3,858.16,0.1,476.51
O10767,2025-03-03,C1192,P1111,M102,4,565.09,0.0,351.24
O10767,2025-03-03,C1192,P1080,M102,4,419.33,0.15,214.16
O10768,2025-10-01,C1038,P1043,M104,5,166.7,0.0,93.73
O10768,2025-10-01,C1038,P1082,M104,1,476.37,0.0,319.4
O10769,2024-03-29,C1080,P1094,M101,2,732.69,0.1,468.49
O10769,2024-03-29,C1080,P1035,M101,5,618.4,0.1,469.94
O10770,2025-05-22,C1170,P1096,M101,2,127.28,0.15,68.16
O10771,2025-06-17,C1021,P1052,M105,2,701.01,0.15,412.7
O10771,2025-06-17,C1021,P1038,M105,3,143.89,0.05,89.67
O10771,2025-06-17,C1021,P1112,M105,5,664.83,0.1,371.64
O10771,2025-06-17,C1021,P1044,M105,2,296.98,0.05,149.31
O10772,2025-05-21,C1129,P1014,M102,4,408.25,0.15,323.31
O10772,2025-05-21,C1129,P1055,M102,2,435.75,0.15,264.65
O10773,2025-05-09,C1330,P1033,M102,2,840.82,0.1,609.38
O10773,2025-05-09,C1330,P1012,M102,3,614.75,0.2,427.95
O10774,2024-09-02,C1250,P1027,M104,4,232.03,0.0,119.13
O10774,2024-09-02,C1250,P1107,M104,2,462.66,0.0,302.48
O10774,2024-09-02,C1250,P1071,M104,3,113.61,0.1,63.96
O10774,2024-09-02,C1250,P1043,M104,3,945.52,0.2,586.27
O10775,2024-04-13,C1450,P1067,M101,1,508.53,0.1,321.62
O10775,2024-04-13,C1450,P1029,M101,3,850.28,0.2,675.81
O10776,2025-05-06,C1439,P1080,M104,4,265.12,0.15,165.01
O10776,2025-05-06,C1439,P1005,M104,1,228.94,0.2,147.34
O10776,2025-05-06,C1439,P1062,M104,1,992.17,0.0,737.51
O10776,2025-05-06,C1439,P1103,M104,4,497.29,0.1,348.48
O10777,2024-08-22,C1364,P1064,M102,3,542.12,0.0,381.61
O10777,2024-08-22,C1364,P1018,M102,1,252.35,0.2,160.0
O10778,2024-07-01,C1432,P1027,M107,5,122.62,0.15,65.29
O10779,2024-08-09,C1304,P1061,M103,4,972.23,0.15,578.28
O10779,2024-08-09,C1304,P1021,M103,1,268.06,0.0,142.54
O10779,2024-08-09,C1304,P1067,M103,5,774.8,0.0,409.47
O10780,2025-04-17,C1321,P1010,M103,4,771.56,0.2,612.02
O10780,2025-04-17,C1321,P1069,M103,1,130.67,0.2,88.28
O10781,2025-07-02,C1051,P1022,M105,2,651.34,0.0,357.7
O10781,2025-07-02,C1051,P1093,M105,1,905.34,0.2,622.41
O10781,2025-07-02,C1051,P1064,M105,2,932.59,0.2,563.02
O10781,2025-07-02,C1051,P1118,M105,3,72.63,0.1,54.32
O10782,2025-09-04,C1395,P1014,M100,2,881.13,0.1,450.77
O10782,2025-09-04,C1395,P1099,M100,4,321.78,0.15,255.68
O10782,2025-09-04,C1395,P1068,M100,5,137.23,0.2,96.95
O10782,2025-09-04,C1395,P1090,M100,5,426.13,0.05,242.98
O10783,2025-10-04,C1239,P1091,M102,3,266.62,0.1,205.77
O10784,2025-10-15,C1463,P1064,M106,3,915.71,0.0,711.07
O10785,2024-11-29,C1173,P1107,M107,5,28.19,0.2,20.09
O10785,2024-11-29,C1173,P1057,M107,5,218.9,0.1,138.82
O10786,2025-07-03,C1134,P1070,M106,4,487.98,0.2,358.76
O10787,2024-08-14,C1426,P1074,M107,3,304.7,0.2,164.87
O10787,2024-08-14,C1426,P1108,M107,5,281.27,0.05,187.88
O10788,2025-09-15,C1364,P1053,M100,2,280.43,0.1,178.52
O10788,2025-09-15,C1364,P1058,M100,1,708.25,0.0,507.16
O10788,2025-09-15,C1364,P1111,M100,2,351.89,0.0,273.34
O10789,2025-07-16,C1291,P1068,M105,1,410.6,0.15,298.49
O10789,2025-07-16,C1291,P1094,M105,5,101.42,0.1,52.43
O10789,2025-07-16,C1291,P1098,M105,4,844.61,0.15,478.36
O10789,2025-07-16,C1291,P1095,M105,2,805.23,0.05,577.26
O10790,2024-08-20,C1199,P1089,M100,2,502.89,0.1,302.21
O10791,2024-09-23,C1368,P1001,M105,2,416.4,0.15,301.28
O10791,2024-09-23,C1368,P1111,M105,2,827.96,0.2,606.87
O10791,2024-09-23,C1368,P1010,M105,3,359.94,0.05,220.81
O10791,2024-09-23,C1368,P1092,M105,1,118.19,0.2,62.6
O10792,2025-02-24,C1490,P1015,M107,2,276.36,0.05,182.41
O10792,2025-02-24,C1490,P1037,M107,1,462.37,0.05,236.87
O10792,2025-02-24,C1490,P1051,M107,3,456.48,0.2,325.13
O10792,2025-02-24,C1490,P1004,M107,3,476.89,0.15,258.28
O10793,2024-12-13,C1262,P1016,M102,1,121.67,0.0,95.89
O10793,2024-12-13,C1262,P1075,M102,4,655.96,0.15,406.23
O10793,2024-12-13,C1262,P1090,M102,4,646.35,0.15,489.95
O10794,2025-01-10,C1317,P1110,M103,4,264.55,0.1,206.72
O10794,2025-01-10,C1317,P1084,M103,1,19.75,0.0,14.74
O10794,2025-01-10,C1317,P1016,M103,4,574.96,0.05,309.89
O10794,2025-01-10,C1317,P1045,M103,1,735.4,0.2,440.77
O10795,2025-06-07,C1209,P1032,M102,1,257.46,0.05,185.15
O10796,2025-07-20,C1081,P1100,M106,2,376.04,0.2,295.35
O10796,2025-07-20,C1081,P1082,M106,3,150.43,0.0,108.56
O10797,2025-09-02,C1073,P1082,M104,1,686.24,0.1,538.82
O10797,2025-09-02,C1073,P1046,M104,2,237.41,0.2,150.28
O10797,2025-09-02,C1073,P1079,M104,5,976.32,0.1,581.94
O10797,2025-09-02,C1073,P1099,M104,3,92.21,0.2,66.8
O10798,2024-04-06,C1272,P1036,M107,1,255.09,0.05,203.17
O10798,2024-04-06,C1272,P1089,M107,1,56.94,0.15,44.03
O10798,2024-04-06,C1272,P1032,M107,2,206.56,0.05,115.52
O10798,2024-04-06,C1272,P1044,M107,2,772.71,0.05,457.11
O10799,2025-09-24,C1444,P1100,M100,3,27.88,0.15,16.29
O10799,2025-09-24,C1444,P1107,M100,1,249.76,0.0,184.36
O10800,2024-05-25,C1315,P1033,M100,5,682.37,0.0,347.09
O10800,2024-05-25,C1315,P1015,M100,5,269.68,0.0,205.01
O10800,2024-05-25,C1315,P1046,M100,3,524.98,0.15,358.34
O10800,2024-05-25,C1315,P1027,M100,5,480.54,0.15,338.51
O10801,2024-05-15,C1074,P1026,M103,5,317.47,0.2,250.53
O10801,2024-05-15,C1074,P1003,M103,3,295.0,0.05,184.27
O10801,2024-05-15,C1074,P1002,M103,5,648.41,0.0,462.06
O10802,2024-09-30,C1319,P1067,M106,3,921.86,0.0,527.75
O10803,2025-03-08,C1465,P1113,M104,2,825.56,0.1,646.34
O10804,2024-09-19,C1361,P1107,M101,3,189.44,0.05,144.16
O10804,2024-09-19,C1361,P1093,M101,3,681.12,0.1,537.29
O10804,2024-09-19,C1361,P1001,M101,2,496.49,0.0,319.88
O10804,2024-09-19,C1361,P1019,M101,3,117.09,0.2,65.39
O10805,2024-04-23,C1346,P1114,M103,4,654.36,0.05,422.66
O10806,2024-03-10,C1397,P1031,M105,4,910.63,0.0,519.79
O10806,2024-03-10,C1397,P1033,M105,3,142.78,0.0,108.58
O10807,2025-09-22,C1473,P1118,M101,1,11.79,0.2,9.42
O10807,2025-09-22,C1473,P1091,M101,4,157.78,0.0,123.2
O10807,2025-09-22,C1473,P1061,M101,2,337.0,0.15,182.17
O10807,2025-09-22,C1473,P1117,M101,2,341.66,0.05,209.55
O10808,2025-08-05,C1358,P1085,M105,5,296.69,0.1,209.19
O10808,2025-08-05,C1358,P1019,M105,3,413.33,0.05,220.42
O10809,2024-06-09,C1412,P1035,M107,2,667.43,0.0,359.15
O10809,2024-06-09,C1412,P1063,M107,1,312.36,0.05,232.16
O10809,2024-06-09,C1412,P1083,M107,5,899.14,0.15,551.93
O10809,2024-06-09,C1412,P1076,M107,4,115.06,0.1,68.35
O10810,2025-07-31,C1352,P1112,M100,4,729.34,0.2,555.31
O10810,2025-07-31,C1352,P1054,M100,2,106.64,0.1,64.26
O10811,2024-09-20,C1168,P1103,M105,2,555.8,0.05,440.55
O10811,2024-09-20,C1168,P1083,M105,3,529.89,0.2,348.68
O10812,2024-05-17,C1216,P1053,M100,5,594.52,0.2,422.6
O10813,2024-03-10,C1339,P1028,M105,5,110.74,0.05,55.55
O10814,2024-01-13,C1140,P1115,M103,2,680.57,0.05,424.35
O10814,2024-01-13,C1140,P1065,M103,5,366.31,0.2,248.09
O10814,2024-01-13,C1140,P1058,M103,3,799.82,0.15,592.59
O10814,2024-01-13,C1140,P1071,M103,2,212.2,0.15,132.38
O10815,2024-02-27,C1060,P1107,M102,2,112.34,0.0,89.23
O10815,2024-02-27,C1060,P1071,M102,1,334.38,0.2,175.78
O10816,2025-03-14,C1226,P1041,M106,3,760.82,0.15,453.42
O10817,2025-07-15,C1413,P1017,M100,2,660.55,0.15,425.42
O10817,2025-07-15,C1413,P1081,M100,1,699.07,0.05,372.18
O10818,2025-09-08,C1213,P1049,M107,5,593.05,0.0,412.03
O10818,2025-09-08,C1213,P1012,M107,2,514.64,0.0,318.78
O10819,2024-03-01,C1484,P1055,M100,1,187.5,0.0,95.16
O10820,2024-01-12,C1362,P1086,M103,3,336.08,0.05,248.38
O10821,2024-10-08,C1449,P1084,M100,5,446.86,0.05,313.55
O10821,2024-10-08,C1449,P1093,M100,4,515.29,0.05,325.19
O10821,2024-10-08,C1449,P1060,M100,4,80.21,0.2,52.64
O10822,2025-10-07,C1289,P1101,M107,4,843.03,0.1,663.33
O10822,2025-10-07,C1289,P1102,M107,2,215.69,0.2,158.85
O10823,2024-10-03,C1217,P1088,M104,1,518.57,0.2,265.56
O10823,2024-10-03,C1217,P1004,M104,4,766.61,0.1,460.98
O10823,2024-10-03,C1217,P1074,M104,3,513.45,0.05,408.59
O10823,2024-10-03,C1217,P1072,M104,2,38.88,0.05,30.47
O10824,2024-07-29,C1431,P1031,M100,4,305.69,0.0,221.33
O10824,2024-07-29,C1431,P1099,M100,4,68.63,0.15,37.01
O10824,2024-07-29,C1431,P1005,M100,1,446.82,0.2,334.04
O10825,2025-12-19,C1048,P1073,M103,4,563.04,0.2,417.17
O10826,2025-07-03,C1140,P1069,M100,5,570.63,0.2,364.48
O10826,2025-07-03,C1140,P1074,M100,3,341.98,0.2,251.53
O10826,2025-07-03,C1140,P1004,M100,3,171.99,0.2,95.27
O10826,2025-07-03,C1140,P1025,M100,2,968.39,0.15,737.52
O10827,2024-05-17,C1430,P1094,M102,2,650.15,0.1,487.77
O10828,2024-07-21,C1477,P1092,M100,2,552.92,0.15,414.7
O10829,2024-11-15,C1085,P1032,M101,3,289.11,0.2,185.36
O10829,2024-11-15,C1085,P1010,M101,3,166.95,0.0,101.59
O10829,2024-11-15,C1085,P1041,M101,5,521.95,0.05,362.88
O10829,2024-11-15,C1085,P1092,M101,1,791.97,0.1,433.13
O10830,2024-06-24,C1406,P1012,M100,4,692.35,0.0,500.61
O10830,2024-06-24,C1406,P1044,M100,3,474.13,0.05,261.35
O10830,2024-06-24,C1406,P1057,M100,3,505.23,0.1,330.66
O10830,2024-06-24,C1406,P1111,M100,5,591.26,0.15,442.79
O10831,2025-06-30,C1339,P1095,M104,4,674.12,0.15,404.45
O10831,2025-06-30,C1339,P1101,M104,1,475.67,0.2,250.63
O10831,2025-06-30,C1339,P1063,M104,3,748.79,0.1,551.44
O10832,2024-09-28,C1426,P1107,M105,3,581.88,0.1,339.03
O10833,2025-08-28,C1331,P1082,M100,5,504.05,0.05,380.56
O10833,2025-08-28,C1331,P1030,M100,5,543.0,0.2,305.59
O10833,2025-08-28,C1331,P1107,M100,5,249.09,0.15,152.94
O10833,2025-08-28,C1331,P1014,M100,1,350.63,0.15,212.16
O10834,2025-02-24,C1106,P1081,M101,3,142.18,0.15,108.95
O10834,2025-02-24,C1106,P1023,M101,3,763.1,0.1,468.15
O10834,2025-02-24,C1106,P1086,M101,4,261.11,0.05,131.46
O10834,2025-02-24,C1106,P1091,M101,3,785.48,0.1,557.21
O10835,2025-07-05,C1021,P1069,M107,5,315.55,0.0,160.65
O10835,2025-07-05,C1021,P1057,M107,3,55.8,0.0,42.34
O10835,2025-07-05,C1021,P1111,M107,4,254.28,0.1,152.6
O10836,2025-01-21,C1268,P1065,M104,3,672.56,0.1,378.01
O10836,2025-01-21,C1268,P1105,M104,1,547.5,0.05,303.26
O10837,2025-06-28,C1043,P1107,M103,1,569.42,0.0,418.92
O10838,2025-11-25,C1074,P1081,M103,1,697.87,0.2,546.78
O10838,2025-11-25,C1074,P1027,M103,1,205.85,0.0,115.51
O10838,2025-11-25,C1074,P1102,M103,5,962.56,0.0,635.1
O10838,2025-11-25,C1074,P1026,M103,3,953.79,0.2,601.87
O10839,2025-10-31,C1346,P1028,M104,3,615.24,0.1,310.44
O10839,2025-10-31,C1346,P1010,M104,1,32.32,0.15,16.67
O10839,2025-10-31,C1346,P1031,M104,3,707.86,0.05,464.9
O10840,2025-04-12,C1380,P1054,M103,2,657.12,0.2,329.16
O10840,2025-04-12,C1380,P1021,M103,5,119.31,0.15,85.45
O10841,2025-12-07,C1476,P1056,M103,4,145.37,0.2,73.47
O10841,2025-12-07,C1476,P1028,M103,2,189.41,0.15,140.12
O10841,2025-12-07,C1476,P1058,M103,1,473.97,0.2,360.33
O10842,2025-09-18,C1399,P1001,M100,1,978.21,0.15,614.28
O10842,2025-09-18,C1399,P1058,M100,1,178.44,0.0,135.75
O10842,2025-09-18,C1399,P1055,M100,3,316.23,0.05,221.21
O10843,2025-04-16,C1432,P1068,M107,3,735.99,0.2,393.68
O10843,2025-04-16,C1432,P1107,M107,4,916.78,0.2,712.23
O10843,2025-04-16,C1432,P1049,M107,3,655.16,0.05,337.09
O10843,2025-04-16,C1432,P1022,M107,4,259.68,0.0,167.5
O10844,2024-11-03,C1098,P1018,M106,3,462.74,0.2,253.97
O10844,2024-11-03,C1098,P1025,M106,4,430.15,0.2,300.42
O10844,2024-11-03,C1098,P1057,M106,2,492.71,0.0,324.68
O10844,2024-11-03,C1098,P1080,M106,5,683.25,0.0,528.06
O10845,2024-02-21,C1062,P1004,M102,5,396.12,0.1,291.63
O10846,2025-12-10,C1021,P1036,M105,1,160.65,0.15,86.89
O10846,2025-12-10,C1021,P1053,M105,4,956.31,0.05,730.08
O10847,2024-04-21,C1477,P1067,M104,4,677.45,0.1,459.62
O10847,2024-04-21,C1477,P1005,M104,4,518.5,0.15,384.09
O10848,2024-11-04,C1358,P1020,M105,4,124.36,0.2,65.58
O10848,2024-11-04,C1358,P1011,M105,1,419.06,0.05,294.96
O10848,2024-11-04,C1358,P1073,M105,2,597.77,0.1,344.97
O10848,2024-11-04,C1358,P1087,M105,1,178.83,0.0,124.62
O10849,2024-04-02,C1036,P1016,M107,4,490.43,0.2,380.43
O10849,2024-04-02,C1036,P1104,M107,5,321.44,0.0,252.59
O10849,2024-04-02,C1036,P1108,M107,1,393.89,0.15,220.42
O10849,2024-04-02,C1036,P1038,M107,3,999.32,0.1,598.23
O10850,2025-05-30,C1108,P1005,M105,4,351.06,0.15,198.26
O10850,2025-05-30,C1108,P1039,M105,-2,770.74,0.0,409.86
O10850,2025-05-30,C1108,P1044,M105,1,806.6,0.05,587.88
O10850,2025-05-30,C1108,P1049,M105,5,542.54,0.1,409.19
O10851,2025-10-06,C1318,P1118,M106,3,739.44,0.2,533.95
O10851,2025-10-06,C1318,P1103,M106,3,928.24,0.0,560.96
O10852,2025-03-13,C1122,P1060,M101,1,658.83,0.05,427.66
O10852,2025-03-13,C1122,P1012,M101,2,862.62,0.05,658.89
O10852,2025-03-13,C1122,P1051,M101,1,413.94,0.1,238.0
O10853,2024-04-24,C1404,P1056,M105,1,163.27,0.0,102.12
O10854,2025-07-26,C1269,P1074,M102,5,429.31,0.05,228.32
O10855,2025-05-10,C1018,P1086,M101,4,761.44,0.2,384.15
O10855,2025-05-10,C1018,P1014,M101,5,111.2,0.15,61.6
O10856,2025-05-22,C1134,P1013,M103,1,986.21,0.05,499.14
O10856,2025-05-22,C1134,P1020,M103,2,801.77,0.0,608.3
O10856,2025-05-22,C1134,P1096,M103,3,472.57,0.05,267.69
O10856,2025-05-22,C1134,P1015,M103,1,547.12,0.2,321.03
O10857,2024-11-21,C1301,P1066,M100,3,560.15,0.1,356.88
O10857,2024-11-21,C1301,P1087,M100,3,608.22,0.1,373.2
O10857,2024-11-21,C1301,P1042,M100,5,551.16,0.0,364.24
O10857,2024-11-21,C1301,P1103,M100,2,312.94,0.0,223.93
O10858,2024-04-22,C1293,P1094,M104,4,654.67,0.15,408.4
O10859,2024-06-10,C1002,P1094,M100,4,504.55,0.05,308.5
O10860,2024-10-07,C1346,P1022,M102,5,484.18,0.15,271.65
O10861,2025-02-18,C1144,P1068,M100,2,881.62,0.1,698.36
O10862,2025-09-05,C1081,P1035,M106,3,45.26,0.15,35.27
O10863,2025-09-19,C1215,P1035,M104,2,22.95,0.2,12.7
O10863,2025-09-19,C1215,P1011,M104,2,812.62,0.15,460.21
O10863,2025-09-19,C1215,P1080,M104,4,550.44,0.1,285.14
O10863,2025-09-19,C1215,P1022,M104,2,598.0,0.0,394.75
O10864,2025-11-09,C1063,P1117,M107,5,905.36,0.2,672.18
O10864,2025-11-09,C1063,P1084,M107,3,882.86,0.0,530.67
O10865,2025-07-04,C1180,P1027,M106,4,422.43,0.2,288.04
O10865,2025-07-04,C1180,P1112,M106,1,433.74,0.0,251.2
O10865,2025-07-04,C1180,P1089,M106,3,300.22,0.0,183.99
O10865,2025-07-04,C1180,P1104,M106,4,914.38,0.15,614.48
O10866,2025-11-02,C1214,P1117,M107,4,356.35,0.0,247.47
O10866,2025-11-02,C1214,P1008,M107,4,509.38,0.1,386.65
O10866,2025-11-02,C1214,P1007,M107,3,726.34,0.05,473.45
O10867,2024-07-24,C1186,P1108,M107,2,667.48,0.2,482.47
O10867,2024-07-24,C1186,P1034,M107,3,846.77,0.0,431.42
O10868,2024-03-08,C1072,P1102,M105,4,884.52,0.0,660.82
O10868,2024-03-08,C1072,P1095,M105,5,703.75,0.15,433.9
O10868,2024-03-08,C1072,P1027,M105,4,833.87,0.1,517.95
O10868,2024-03-08,C1072,P1116,M105,4,221.6,0.05,129.69
O10869,2024-06-26,C1052,P1095,M102,5,161.43,0.05,92.92
O10869,2024-06-26,C1052,P1102,M102,4,392.0,0.15,248.68
O10869,2024-06-26,C1052,P1059,M102,3,98.93,0.2,58.0
O10870,2024-05-27,C1340,P1017,M106,3,424.57,0.05,305.78
O10870,2024-05-27,C1340,P1021,M106,4,509.69,0.15,371.16
O10871,2025-06-15,C1303,P1107,M106,5,132.34,0.1,90.38
O10871,2025-06-15,C1303,P1028,M106,5,204.96,0.0,113.15
O10871,2025-06-15,C1303,P1006,M106,3,367.65,0.1,209.25
O10871,2025-06-15,C1303,P1054,M106,1,423.46,0.2,314.12
O10872,2025-08-26,C1408,P1064,M101,1,256.44,0.1,190.08
O10872,2025-08-26,C1408,P1044,M101,1,36.03,0.2,22.32
O10872,2025-08-26,C1408,P1092,M101,1,908.54,0.1,605.88
O10873,2024-10-24,C1120,P1076,M106,4,539.9,0.2,324.88
O10873,2024-10-24,C1120,P1076,M106,5,238.33,0.15,144.28
O10874,2025-01-23,C1414,P1119,M106,4,326.33,0.2,227.67
O10875,2024-05-26,C1250,P1089,M104,3,457.75,0.2,244.95
O10876,2024-10-09,C1411,P1014,M101,5,122.45,0.05,94.13
O10876,2024-10-09,C1411,P1107,M101,1,514.13,0.05,367.6
O10876,2024-10-09,C1411,P1063,M101,4,330.25,0.05,214.7
O10876,2024-10-09,C1411,P1030,M101,2,135.28,0.2,98.66
O10877,2024-02-06,C1095,P1020,M101,4,265.68,0.15,144.55
O10877,2024-02-06,C1095,P1054,M101,4,420.7,0.2,276.22
O10877,2024-02-06,C1095,P1081,M101,2,131.68,0.2,89.75
O10877,2024-02-06,C1095,P1009,M101,3,46.16,0.15,32.15
O10878,2025-05-25,C1214,P1044,M101,4,95.58,0.15,56.79
O10878,2025-05-25,C1214,P1005,M101,3,244.44,0.05,152.78
O10878,2025-05-25,C1214,P1026,M101,5,538.9,0.0,363.77
O10878,2025-05-25,C1214,P1115,M101,3,416.59,0.1,209.33
O10879,2025-10-17,C1228,P1028,M102,2,944.13,0.2,637.54
O10879,2025-10-17,C1228,P1063,M102,5,58.67,0.15,34.6
O10880,2025-11-12,C1485,P1052,M104,4,249.51,0.0,130.94
O10881,2024-06-26,C1487,P1111,M102,4,735.13,0.1,480.48
O10881,2024-06-26,C1487,P1050,M102,1,656.09,0.05,509.15
O10881,2024-06-26,C1487,P1105,M102,5,38.71,0.0,30.04
O10881,2024-06-26,C1487,P1086,M102,5,73.85,0.15,39.25
O10882,2025-09-18,C1043,P1027,M106,3,818.93,0.15,412.6
O10883,2025-06-06,C1461,P1069,M107,5,423.82,0.1,269.39
O10883,2025-06-06,C1461,P1068,M107,5,356.73,0.1,255.03
O10883,2025-06-06,C1461,P1004,M107,4,674.8,0.2,523.0
O10883,2025-06-06,C1461,P1040,M107,2,121.38,0.1,89.58
O10884,2025-07-03,C1227,P1113,M104,5,819.24,0.2,518.48
O10884,2025-07-03,C1227,P1073,M104,1,915.01,0.15,646.83
O10884,2025-07-03,C1227,P1096,M104,4,434.55,0.15,230.27
O10885,2025-08-26,C1057,P1107,M107,4,401.53,0.1,318.87
O10886,2025-03-06,C1408,P1046,M102,4,19.6,0.0,12.76
O10886,2025-03-06,C1408,P1009,M102,1,84.34,0.15,51.41
O10886,2025-03-06,C1408,P1040,M102,5,345.14,0.15,250.79
O10886,2025-03-06,C1408,P1101,M102,3,536.17,0.2,369.22
O10887,2025-02-25,C1021,P1010,M103,1,156.27,0.05,112.47
O10887,2025-02-25,C1021,P1002,M103,2,29.33,0.0,19.19
O10887,2025-02-25,C1021,P1032,M103,4,449.35,0.1,239.57
O10887,2025-02-25,C1021,P1066,M103,1,47.82,0.2,33.28
O10888,2025-06-18,C1020,P1101,M107,1,165.93,0.0,83.26
O10888,2025-06-18,C1020,P1023,M107,1,132.23,0.15,70.41
O10888,2025-06-18,C1020,P1078,M107,5,235.15,0.05,125.14
O10888,2025-06-18,C1020,P1096,M107,2,647.12,0.2,456.85
O10889,2025-04-21,C1049,P1014,M104,1,320.24,0.15,197.59
O10890,2025-07-24,C1349,P1066,M104,3,321.24,0.2,243.88
O10891,2024-08-20,C1088,P1068,M106,5,931.5,0.15,621.37
O10891,2024-08-20,C1088,P1023,M106,1,281.8,0.2,155.28
O10892,2024-10-05,C1097,P1114,M107,2,569.17,0.2,434.01
O10893,2024-06-04,C1408,P1086,M104,2,648.46,0.2,365.91
O10894,2024-09-19,C1427,P1068,M107,2,854.64,0.15,476.56
O10894,2024-09-19,C1427,P1116,M107,3,456.03,0.05,358.54
O10894,2024-09-19,C1427,P1059,M107,1,664.91,0.2,438.49
O10894,2024-09-19,C1427,P1068,M107,3,553.99,0.15,376.13
O10895,2024-11-26,C1330,P1042,M105,1,400.04,0.2,251.58
O10895,2024-11-26,C1330,P1036,M105,1,696.91,0.15,499.08
O10895,2024-11-26,C1330,P1064,M105,4,269.78,0.0,187.39
O10896,2024-11-10,C1086,P1045,M105,2,557.89,0.15,395.52
O10896,2024-11-10,C1086,P1049,M105,3,943.18,0.05,616.63
O10896,2024-11-10,C1086,P1037,M105,3,259.66,0.1,182.79
O10897,2025-02-22,C1179,P1007,M103,4,481.8,0.15,378.47
O10898,2025-05-04,C1158,P1060,M101,5,977.94,0.2,654.09
O10898,2025-05-04,C1158,P1046,M101,5,50.82,0.15,36.46
O10898,2025-05-04,C1158,P1049,M101,1,853.63,0.0,563.09
O10898,2025-05-04,C1158,P1106,M101,1,582.45,0.1,311.91
O10899,2024-07-25,C1125,P1089,M105,1,293.79,0.0,154.29
O10899,2024-07-25,C1125,P1059,M105,1,915.31,0.1,669.22
O10899,2024-07-25,C1125,P1021,M105,1,602.65,0.1,420.46
O10899,2024-07-25,C1125,P1118,M105,3,796.85,0.15,514.36
O10900,2025-03-08,C1139,P1075,M107,4,110.25,0.1,67.76
O10900,2025-03-08,C1139,P1010,M107,4,809.89,0.2,415.03
O10901,2024-10-30,C1289,P1096,M103,4,713.11,0.1,534.82
O10901,2024-10-30,C1289,P1047,M103,4,525.36,0.05,279.62
O10902,2025-07-24,C1442,P1110,M105,1,705.39,0.15,397.5
O10902,2025-07-24,C1442,P1110,M105,5,976.31,0.05,610.31
O10902,2025-07-24,C1442,P1086,M105,1,39.72,0.05,26.03
O10902,2025-07-24,C1442,P1066,M105,4,953.59,0.05,742.15
O10903,2024-03-15,C1112,P1090,M105,3,50.38,0.0,30.6
O10903,2024-03-15,C1112,P1095,M105,3,923.27,0.2,686.49
O10903,2024-03-15,C1112,P1030,M105,4,739.63,0.05,431.08
O10904,2024-10-02,C1218,P1000,M106,4,40.19,0.0,30.44
O10904,2024-10-02,C1218,P1042,M106,1,754.16,0.2,401.26
O10904,2024-10-02,C1218,P1016,M106,3,376.3,0.05,276.68
O10904,2024-10-02,C1218,P1098,M106,1,212.46,0.2,127.31
O10905,2024-05-31,C1208,P1075,M107,1,446.71,0.2,241.88
O10905,2024-05-31,C1208,P1118,M107,5,855.48,0.15,485.71
O10906,2024-05-25,C1362,P1041,M105,5,385.1,0.15,200.76
O10906,2024-05-25,C1362,P1107,M105,2,705.14,0.2,537.06
O10907,2024-07-05,C1491,P1020,M107,4,911.77,0.15,666.93
O10907,2024-07-05,C1491,P1092,M107,4,166.51,0.05,92.66
O10907,2024-07-05,C1491,P1035,M107,2,931.22,0.2,692.24
O10907,2024-07-05,C1491,P1103,M107,5,498.15,0.15,390.05
O10908,2024-10-19,C1328,P1091,M107,5,804.74,0.1,412.47
O10908,2024-10-19,C1328,P1051,M107,3,480.9,0.15,382.7
O10908,2024-10-19,C1328,P1072,M107,4,258.08,0.2,165.26
O10909,2024-01-05,C1224,P1073,M106,1,881.45,0.0,676.87
O10909,2024-01-05,C1224,P1084,M106,3,421.63,0.1,298.0
